date,average_temperature,precipitation_sum,wind_speed_10m_max,sunshine_duration,snowfall_sum,CollisionCount
2017/4/26,5.95,2.3,25.2,45450.1,0,9
2017/4/27,5.1,1,19.9,19214.13,0,10
2017/4/28,9.55,1.9,12.3,33978.04,0,8
2017/4/29,10.4,0.1,23,38034.14,0,6
2017/4/30,12.6,2.7,25.3,33619.57,0,5
2017/5/1,10.6,4.6,22.6,49321.45,0,3
2017/5/2,10.95,1.2,17.6,36122.38,0,9
2017/5/3,8.75,0.7,26.2,19570.88,0,4
2017/5/4,11.15,0.2,24.4,7359.27,0,16
2017/5/5,11.3,0,33.2,36612.7,0,8
2017/5/6,11.85,0.2,26,27276.1,0,4
2017/5/7,12.05,0.4,18.6,18817.47,0,8
2017/5/8,9.15,0,22.1,1254.52,0,12
2017/5/9,9.45,0,14.4,26358.92,0,7
2017/5/10,11.15,0,18,50400,0,14
2017/5/11,13.45,0.7,17.3,50400,0,11
2017/5/12,14,4.6,26,44544.08,0,5
2017/5/13,13.7,1.1,25.2,44992.17,0,4
2017/5/14,13.65,1.1,23.2,46865.19,0,4
2017/5/15,13.05,1.3,27.2,1804.74,0,9
2017/5/16,18.8,2.3,29.8,47388.21,0,12
2017/5/17,15.5,25.5,14.8,3600,0,15
2017/5/18,13.25,12.8,10.8,19892.59,0,13
2017/5/19,11.1,7.1,14.8,30950.85,0,5
2017/5/20,10.95,1.8,28.5,50943.18,0,5
2017/5/21,13.6,0,16.2,44419.86,0,7
2017/5/22,16.6,0,17,43530.22,0,8
2017/5/23,15.05,0,15.1,30389.28,0,14
2017/5/24,17.3,0,10.5,46674.79,0,9
2017/5/25,18.35,0,19.1,51921.99,0,18
2017/5/26,19,0,22.4,52453.54,0,16
2017/5/27,17.65,0.8,29.6,47895.25,0,7
2017/5/28,16.85,0.3,12.6,45764.17,0,5
2017/5/29,17.7,5.6,21.1,22965.81,0,5
2017/5/30,16.6,0.4,23.6,40308.66,0,11
2017/5/31,16.2,0.9,10.8,49201.89,0,10
2017/6/1,16.35,0,12.1,48330.59,0,12
2017/6/2,17.65,3.3,10.6,42440.83,0,12
2017/6/3,17.05,0.2,23.6,40778.95,0,9
2017/6/4,13.75,0.9,25.3,39740.44,0,9
2017/6/5,14.55,7.9,35.8,25215.05,0,6
2017/6/6,13.4,12.2,41.9,24716.83,0,5
2017/6/7,14.85,0.6,33.7,43629.59,0,9
2017/6/8,15.45,1.4,36.4,14037.91,0,13
2017/6/9,15.55,0.7,27.4,54285.55,0,9
2017/6/10,17.15,0,29.4,41789.71,0,6
2017/6/11,17.5,0.1,31.3,41949.56,0,6
2017/6/12,14.9,0.9,28.5,22312.7,0,7
2017/6/13,15.55,0,10.1,31008.5,0,14
2017/6/14,18.1,0,14.9,54572.38,0,17
2017/6/15,18.05,0,29.3,52709.27,0,12
2017/6/16,16.8,0,18.6,42492.14,0,13
2017/6/17,20.8,0,14.5,41000.38,0,11
2017/6/18,22.45,0,9.4,54497.62,0,9
2017/6/19,22.7,0,14.7,55047.72,0,15
2017/6/20,22.55,0,19.1,53442.31,0,8
2017/6/21,23.75,0,15.5,54474.36,0,14
2017/6/22,20.75,1.3,27.6,42377.7,0,4
2017/6/23,17.85,0,28.5,36346.86,0,11
2017/6/24,18.8,3.1,27.7,5027.96,0,5
2017/6/25,18.2,1.2,29.4,28959.78,0,6
2017/6/26,17.35,2.8,15.8,48372.35,0,13
2017/6/27,17.75,19.5,15.5,15816.29,0,5
2017/6/28,14.75,7,18.1,2770.5,0,7
2017/6/29,13.95,0.4,16.6,23182.69,0,14
2017/6/30,16.65,0.3,16.4,47539.3,0,18
2017/7/1,17.5,0,19,18956.75,0,6
2017/7/2,18.35,0.4,18.8,49234.99,0,7
2017/7/3,17.65,0.2,21.7,34054.86,0,8
2017/7/4,17.75,0.1,12.9,35594,0,12
2017/7/5,19.3,0,15,53944.26,0,20
2017/7/6,21.95,5,17.9,43512.65,0,15
2017/7/7,21.95,0,18.8,50242.94,0,13
2017/7/8,20.65,0,13.7,47715.9,0,10
2017/7/9,20.25,0.1,14.5,45936.43,0,5
2017/7/10,19.15,1.3,19.5,53267.48,0,11
2017/7/11,16.3,8.5,22.2,5625.64,0,13
2017/7/12,16.75,4.5,27.4,44001.96,0,9
2017/7/13,15.9,0.1,13.1,35644.38,0,12
2017/7/14,16.2,1.3,20.4,19697.03,0,5
2017/7/15,17.4,2.4,22.4,15081.85,0,5
2017/7/16,20.5,1,16.9,23876.84,0,7
2017/7/17,19.55,0.4,15.1,47054.22,0,16
2017/7/18,19.95,2.7,27.5,41790.94,0,21
2017/7/19,20.6,1.3,28.3,32087.59,0,13
2017/7/20,16.45,2.3,25.8,20043.29,0,7
2017/7/21,17.05,4.5,29.5,44901.73,0,12
2017/7/22,15.9,12.7,22.7,25056.65,0,6
2017/7/23,14.65,1.3,20.4,42685.39,0,5
2017/7/24,15.75,2.8,27.7,5204.33,0,7
2017/7/25,16.75,0,14.5,29834.16,0,15
2017/7/26,17.05,1.5,25.9,3751.41,0,5
2017/7/27,16.9,1.3,25.8,41502.05,0,11
2017/7/28,17.1,0.6,33.1,22615.53,0,8
2017/7/29,17.7,12.8,27.3,25717.61,0,9
2017/7/30,16.85,4.7,27.8,46048.95,0,2
2017/7/31,16.75,0,22.4,50523.67,0,8
2017/8/1,16.55,0.5,23.9,46785.17,0,15
2017/8/2,16.3,4.5,30.4,0,0,9
2017/8/3,17.85,0.5,39.8,40641.22,0,8
2017/8/4,17.35,0,26.3,44379.79,0,9
2017/8/5,15.95,0.5,19.1,49373.75,0,4
2017/8/6,15.4,0,20.3,48270.04,0,3
2017/8/7,16.05,3.4,17.5,25628.24,0,9
2017/8/8,15.5,3,20.1,33891.57,0,5
2017/8/9,13.65,14.2,26.3,240.75,0,5
2017/8/10,15.2,0,22.6,34410.04,0,6
2017/8/11,15.35,0,23.8,38704.84,0,12
2017/8/12,17.6,0.2,20.9,29682.8,0,8
2017/8/13,15.55,0,11.3,42791.3,0,8
2017/8/14,16.65,0,18.9,41294.39,0,7
2017/8/15,16.8,2.3,16.2,42508.81,0,13
2017/8/16,15.5,0.9,19.7,32910.28,0,12
2017/8/17,19.55,3.6,25.3,31485.7,0,7
2017/8/18,16.3,3.2,29.3,46122.02,0,8
2017/8/19,15.75,0,27.5,47375.3,0,3
2017/8/20,15.5,5.9,18.2,33048.21,0,5
2017/8/21,16.45,3.1,15.5,0,0,4
2017/8/22,18.95,0.6,16.2,11730.39,0,11
2017/8/23,18.4,0.1,21,19863.16,0,9
2017/8/24,16.4,0,17.4,32641.63,0,7
2017/8/25,16.9,0,13.8,44683.63,0,10
2017/8/26,19.1,0,13,34266.78,0,11
2017/8/27,19.25,0,9.1,44392.53,0,9
2017/8/28,19.85,0,11,43943.08,0,2
2017/8/29,20.1,1.3,17.6,36299.91,0,10
2017/8/30,13.95,8.4,18.4,0,0,11
2017/8/31,13.65,7.4,22,43427.72,0,6
2017/9/1,14.45,0.2,12.1,43315.65,0,11
2017/9/2,14.85,0.3,12.3,37993.85,0,8
2017/9/3,15.05,3.6,20.2,4174.41,0,8
2017/9/4,17.6,3.8,17.8,11398.1,0,7
2017/9/5,17.75,1.5,25.3,9027.44,0,7
2017/9/6,14.95,0.2,21.8,35189.41,0,11
2017/9/7,15.15,0.1,22.2,28793.71,0,5
2017/9/8,14.65,5.4,23.1,5158.13,0,7
2017/9/9,13.3,0.4,22.3,41668.14,0,6
2017/9/10,12.65,1.6,34.7,14884.2,0,7
2017/9/11,14.5,4.2,36.9,42617.17,0,7
2017/9/12,13.8,3.4,38.3,38425.76,0,18
2017/9/13,13.65,1.2,42.7,38907.05,0,9
2017/9/14,12.1,0.5,28.5,36190.34,0,11
2017/9/15,11.3,8.4,14.4,39124.21,0,13
2017/9/16,11.3,3.6,13,39081.6,0,4
2017/9/17,11.5,1.7,13.1,37808.43,0,2
2017/9/18,12.3,2.6,17.7,24721.68,0,10
2017/9/19,11,1.1,10.2,21754.91,0,7
2017/9/20,13.25,0.6,20.1,14363.01,0,14
2017/9/21,14.5,1.8,28.7,11586.98,0,13
2017/9/22,12.55,0.6,17.7,31198.14,0,13
2017/9/23,15.3,0,14.8,21392.82,0,4
2017/9/24,16.2,0.2,17.6,35446.77,0,7
2017/9/25,15.35,10.2,11.5,0,0,4
2017/9/26,16.05,0.1,12.3,29379.87,0,7
2017/9/27,16.15,5.7,17.1,24546.5,0,10
2017/9/28,16.15,2.7,16,28687.1,0,12
2017/9/29,15.25,1.4,25.2,6733.98,0,8
2017/9/30,13.35,1.3,19.4,23754.87,0,2
2017/10/1,16.1,1,30,2189.71,0,3
2017/10/2,14.3,0.5,29.2,25200,0,14
2017/10/3,11.8,0,20.3,20873.09,0,14
2017/10/4,11.75,0,27.6,12977.14,0,11
2017/10/5,13.2,0.4,32.8,28588.29,0,9
2017/10/6,11.55,0,18.3,30716.25,0,10
2017/10/7,12.7,0.7,32.1,0,0,6
2017/10/8,12.35,0.2,12.2,11231.3,0,4
2017/10/9,13,0.8,15.6,11837.28,0,10
2017/10/10,13.65,0.2,25.1,11756.97,0,16
2017/10/11,14.45,0.6,36.2,14363.24,0,13
2017/10/12,13.4,0,20.3,31306.58,0,18
2017/10/13,15.05,0,29,16628.66,0,12
2017/10/14,16.05,0,22.6,8770.76,0,5
2017/10/15,15.2,0,24.4,34417.95,0,9
2017/10/16,17.95,0,34.4,34278.29,0,8
2017/10/17,12.95,0.9,26,25083.18,0,14
2017/10/18,13.6,1.5,15.6,0,0,8
2017/10/19,15.15,8,30.5,9310.15,0,7
2017/10/20,13.6,3.2,36.4,15949.74,0,15
2017/10/21,13.25,2.8,42,32274.37,0,6
2017/10/22,11.2,0,32.1,25020.43,0,8
2017/10/23,12.05,0.1,15.5,0,0,7
2017/10/24,16.65,0,29.7,8388.9,0,12
2017/10/25,12.8,0,26,27801.96,0,6
2017/10/26,10.95,0.8,9,0,0,7
2017/10/27,10.1,0,12.2,31256.62,0,9
2017/10/28,10.55,0,24.5,23643.56,0,7
2017/10/29,10.7,0.7,24.1,24050.71,0,3
2017/10/30,6.8,0,9.7,30812.91,0,10
2017/10/31,9.4,1.4,18.4,19115.26,0,14
2017/11/1,10.25,0,11.3,24075.21,0,11
2017/11/2,7.65,0.1,9.4,13437.12,0,16
2017/11/3,10.4,0.2,11.5,20870.41,0,15
2017/11/4,9.15,6.2,20.2,86.71,0,3
2017/11/5,6.1,0.1,22.6,29454.73,0,4
2017/11/6,5.3,0,13.7,29066.47,0,11
2017/11/7,9.2,3.6,19.3,101.38,0,12
2017/11/8,5.65,1.7,19.2,0,0,10
2017/11/9,6.7,0.3,12.6,8582.22,0,11
2017/11/10,9.3,0.4,25.3,26758.24,0,12
2017/11/11,8.3,8.2,12.8,0,0,9
2017/11/12,6.4,2.4,31.4,27455.97,0,3
2017/11/13,4.7,0,17.6,21905.07,0,12
2017/11/14,7.55,0.3,16.8,1262.69,0,9
2017/11/15,10.85,0,11,6147.42,0,11
2017/11/16,8.85,0.2,16.5,13049.65,0,9
2017/11/17,4.8,0,10.1,26897.48,0,7
2017/11/18,5.1,3.1,18.7,3405.55,0,6
2017/11/19,3.8,0,11,24892.52,0,5
2017/11/20,8.7,0.8,24.2,3708.59,0,10
2017/11/21,12.35,1.9,30.3,1481.57,0,9
2017/11/22,13.9,0.2,40.4,21754.18,0,12
2017/11/23,11.05,2.5,44.1,25636.06,0,19
2017/11/24,3.7,0.6,9.7,22400.34,0,11
2017/11/25,2.55,0,23.3,24929.2,0,10
2017/11/26,4.45,0,21.2,24505.12,0,3
2017/11/27,7.65,4.1,32,11043.1,0,11
2017/11/28,4.25,0.1,15.9,23000.23,0,5
2017/11/29,3.8,0,23.6,11442.83,0,7
2017/11/30,1,0,22.5,23902.46,0,13
2017/12/1,3.5,0,25.6,22995.45,0,10
2017/12/2,4,0.9,12,6797.69,0,9
2017/12/3,7.85,0.7,12.1,1270.79,0,5
2017/12/4,6.6,0,12.4,6247.03,0,7
2017/12/5,5.8,0,14.6,21659.71,0,6
2017/12/6,8.9,0,29.5,16511.49,0,15
2017/12/7,8,5.5,35.9,0,0,15
2017/12/8,2.2,0.1,28.7,21836.42,0,8
2017/12/9,0.25,0,18.6,20804.96,0,3
2017/12/10,1.4,22.4,21.4,0,8.68,1
2017/12/11,0.35,9.6,32.7,0,2.24,6
2017/12/12,0.45,1.9,18.6,22776.12,0,6
2017/12/13,5.8,9.5,34,3355.19,0,8
2017/12/14,3.5,0,32.9,22620.66,0,7
2017/12/15,3.5,0.7,23.5,21919.89,0,8
2017/12/16,1.75,1,14.6,19190.22,0,4
2017/12/17,3.65,3.8,21.7,7057.75,0,3
2017/12/18,3.05,0,16.2,22374.99,0,7
2017/12/19,2.7,0,11.8,15091.48,0,6
2017/12/20,8.3,0,11,0,0,6
2017/12/21,9.85,0.4,16.9,0,0,7
2017/12/22,9.65,0.7,12.7,0,0,4
2017/12/23,9.35,0.2,23,147.22,0,2
2017/12/24,9.15,0,26.6,0,0,2
2017/12/25,9.55,1.7,39.4,2199.76,0,1
2017/12/26,5.15,14.7,24.1,18603.62,0,2
2017/12/27,3.95,4.4,39,0,0.21,4
2017/12/28,1.2,0,16.7,22695.85,0,3
2017/12/29,3.05,4.9,33.7,13075.52,0,2
2017/12/30,9.15,3.7,36.6,10800,0,5
2017/12/31,9.75,4,35.4,0,0,2
2018/1/1,6.05,2.3,30.4,2007.37,0,0
2018/1/2,7.35,7.7,40.6,0,0,4
2018/1/3,9.5,1.8,43.4,23040.82,0,6
2018/1/4,9.25,4.4,41.1,16949.36,0,10
2018/1/5,5.3,0.8,29,23058.36,0,10
2018/1/6,3.2,0.2,22.9,8687.12,0,2
2018/1/7,3.85,0,33.7,23680.52,0,5
2018/1/8,4,0,24,0,0,15
2018/1/9,5.35,0,11.4,0,0,9
2018/1/10,6.05,0.8,16.1,21857.66,0,7
2018/1/11,4.75,0,14,0,0,6
2018/1/12,6,0.2,12.3,3952.45,0,10
2018/1/13,6,0.1,18.7,6577.77,0,5
2018/1/14,3.3,0,16.1,23757.08,0,2
2018/1/15,7.85,9.3,37,5566.21,0,12
2018/1/16,4.8,0.1,32.5,25170.51,0,18
2018/1/17,4.7,1,33.5,25544.13,0,15
2018/1/18,6.65,1.3,49.4,25516.69,0,17
2018/1/19,3.15,0,25.3,25905.77,0,10
2018/1/20,3.25,6.2,15.9,0,0,4
2018/1/21,5.85,8.9,21.3,0,0.91,6
2018/1/22,7.25,0.1,19.4,21184.21,0,13
2018/1/23,8.45,0.2,29.2,0,0,10
2018/1/24,9.65,8.1,44.8,0,0,11
2018/1/25,6.95,0.3,23.3,25372.82,0,11
2018/1/26,3.3,0,12.3,20896.65,0,9
2018/1/27,6.7,1.2,30.4,1358.99,0,3
2018/1/28,10.7,0,28.7,7788.44,0,2
2018/1/29,6.9,0.3,32.2,1464.32,0,7
2018/1/30,3.7,0.1,24.2,23706.65,0,11
2018/1/31,6.1,2.7,33,21545.14,0,10
2018/2/1,4.4,0.5,29.5,24223.7,0.07,12
2018/2/2,4,0,26.9,25644.51,0,14
2018/2/3,2.5,3.6,12.3,0,0,5
2018/2/4,2.7,0,25.7,26086.97,0,3
2018/2/5,1.35,0.2,21,28825.67,0,9
2018/2/6,0.45,0,20.3,28845.66,0,4
2018/2/7,1,0.3,21.8,25133.4,0.21,9
2018/2/8,1.4,0,24,13061.22,0,6
2018/2/9,3.15,5.7,29.3,23332.1,0,11
2018/2/10,3.5,3.6,31.4,0,0,6
2018/2/11,5.1,0.7,31.7,29600.83,0,4
2018/2/12,2.25,0.1,17.9,30897.52,0,8
2018/2/13,3.9,3.5,32.1,325.96,0.07,9
2018/2/14,2.35,6.1,31.7,7828.28,0,11
2018/2/15,6.1,0,23.6,31294.57,0,8
2018/2/16,4.15,0,15.7,31489.8,0,7
2018/2/17,4.45,0,10.9,29104.32,0,4
2018/2/18,5.1,0,13.8,16409.83,0,4
2018/2/19,7.75,4.7,15,0,0,6
2018/2/20,7.1,2.2,30.3,18464.45,0,10
2018/2/21,3.85,0.2,15.8,18662.72,0,12
2018/2/22,2.15,0,21.4,18953.43,0,6
2018/2/23,1.9,0,24.1,19052.56,0,6
2018/2/24,1.15,0,26.5,34077.48,0,3
2018/2/25,1,0,24.9,34321.8,0,3
2018/2/26,-0.7,0.1,27.5,29806.5,0.07,4
2018/2/27,-2.2,0.9,19.6,33735.41,0.63,3
2018/2/28,-3.05,0.7,31.5,34724.61,0.49,1
2018/3/1,-1.6,4.2,37.6,0,2.94,1
2018/3/2,-0.25,5.1,37.5,0,3.5,1
2018/3/3,3.15,1.8,24.9,20294.57,0.42,0
2018/3/4,5.55,1.3,20.1,16007.21,0,1
2018/3/5,6.8,1.1,22.7,22503.03,0,8
2018/3/6,6.2,1.1,16,20440.51,0,6
2018/3/7,6,4.9,21.3,29860.56,0,8
2018/3/8,6,5,36.9,36417.62,0.28,9
2018/3/9,5.25,6.3,20,14335.53,0,8
2018/3/10,9.45,0.7,25.9,16884.31,0,6
2018/3/11,8.1,3.6,18.1,12334.4,0,2
2018/3/12,7.85,9.7,20.9,1207.73,0,5
2018/3/13,7.25,1.3,21.9,18404.86,0,11
2018/3/14,7.1,0,29.5,32600.99,0,13
2018/3/15,9.2,7,24.8,13654.74,0,5
2018/3/16,8.35,1.2,19.8,37555.72,0,13
2018/3/17,2.45,3.3,34.2,0,2.31,2
2018/3/18,0.1,4.9,34,248.96,3.43,3
2018/3/19,0.85,0,30.9,14737.89,0,8
2018/3/20,3.85,0,29.5,20061.5,0,11
2018/3/21,3.35,0,18,38396.79,0,13
2018/3/22,7,0,20.4,17482.88,0,2
2018/3/23,8.5,0.4,28,21211.04,0,13
2018/3/24,7.9,2.2,11.3,0,0,13
2018/3/25,7.4,0.9,12.4,17577.7,0,3
2018/3/26,6.85,0.2,13.6,32628.29,0,11
2018/3/27,9.45,5.3,23,15573.32,0,9
2018/3/28,5.3,11.2,20.4,11965.97,0,8
2018/3/29,4.6,4.8,23.7,25626.39,0.07,4
2018/3/30,4.7,8.9,30.4,0,0,3
2018/3/31,6.3,1.4,21.6,15863.17,0,1
2018/4/1,5.4,2,18.7,9488.93,0,5
2018/4/2,7.45,9.4,23,1977.1,0,0
2018/4/3,10.25,3.4,30.3,15998.41,0,5
2018/4/4,9.45,2.2,39,35896.28,0,5
2018/4/5,7.8,0,25.3,42783.21,0,7
2018/4/6,10,0,24.1,40148.95,0,5
2018/4/7,12.1,0.6,23.2,16159.81,0,3
2018/4/8,9.9,3.9,11.5,0,0,4
2018/4/9,8.5,5.8,17.3,0,0,3
2018/4/10,11,4.5,22.9,20518.88,0,3
2018/4/11,10.55,1.7,14,3080.28,0,7
2018/4/12,9.45,1.6,17.3,0,0,6
2018/4/13,9.2,1,12.8,411.72,0,9
2018/4/14,11.3,0,15.2,43148.42,0,12
2018/4/15,10.85,1.2,21.6,9241.19,0,2
2018/4/16,11.05,0.2,25.8,41451.09,0,3
2018/4/17,13.25,0,30.4,32162.89,0,5
2018/4/18,16.15,0,17.9,46121.97,0,20
2018/4/19,18.15,0,13.4,46604.93,0,8
2018/4/20,16.7,0,12.1,46786.05,0,12
2018/4/21,16.5,0,14.5,45348.59,0,14
2018/4/22,15.55,4.2,21.9,43407.92,0,5
2018/4/23,11.2,0,23.6,35081,0,11
2018/4/24,13.05,0.7,34.9,8225.12,0,9
2018/4/25,10.3,1.4,30.9,46266.59,0,11
2018/4/26,9.85,1,28.8,48283.26,0,15
2018/4/27,9.3,12.1,20,6853.36,0,9
2018/4/28,8.8,4.1,14.5,0,0,3
2018/4/29,7.65,0.5,28.5,0,0,6
2018/4/30,6.6,8.3,33.7,0,0,7
2018/5/1,7.7,0,28.7,49286.25,0,12
2018/5/2,8.6,4.7,32.7,21022.39,0,16
2018/5/3,8.9,0,13.6,33914.7,0,14
2018/5/4,13.35,0,10.3,36281.79,0,7
2018/5/5,13.65,0,12.2,50042.07,0,12
2018/5/6,14.7,0,11.9,50174.22,0,7
2018/5/7,16.65,0,12.7,50261.7,0,5
2018/5/8,17.2,0,20,50348.89,0,18
2018/5/9,13.65,0,20.6,39047.61,0,15
2018/5/10,12,1.1,20.5,41639.14,0,9
2018/5/11,12.05,0,24.3,33450.65,0,14
2018/5/12,12.15,16.3,12.4,8414.93,0,7
2018/5/13,11.6,0.3,11.4,24563.85,0,5
2018/5/14,13.55,0,23.8,50450.05,0,10
2018/5/15,14.95,0,20.4,50525.29,0,11
2018/5/16,12.05,0.5,29.3,21996.47,0,10
2018/5/17,11.15,0,19.6,50436.43,0,18
2018/5/18,10.1,0,11.6,47818.76,0,14
2018/5/19,12.45,0,14.9,50931.19,0,10
2018/5/20,13.2,0,16.6,51135.07,0,6
2018/5/21,14.75,3.7,13,51082.96,0,15
2018/5/22,15.5,0,25.7,51399.75,0,9
2018/5/23,14.5,0,24.2,34791.66,0,13
2018/5/24,15.65,4.5,16.8,27455.01,0,10
2018/5/25,15.65,0.6,11.9,18744.39,0,12
2018/5/26,18.35,2.1,27.8,38070.27,0,2
2018/5/27,19.25,9.3,17.8,40821.56,0,3
2018/5/28,19.85,4.2,18.6,35249.78,0,5
2018/5/29,17.15,4.2,24.5,9953.62,0,8
2018/5/30,16.9,5.8,13.5,13885.61,0,5
2018/5/31,17.95,4.3,15.9,37138.02,0,9
2018/6/1,18.4,1.6,13.7,19903.62,0,11
2018/6/2,18.45,0.4,17.8,39228.25,0,4
2018/6/3,18.1,0,17.6,52400.49,0,6
2018/6/4,16.25,0.2,18.5,3262.64,0,10
2018/6/5,14.25,0,19.1,28370.83,0,12
2018/6/6,14.45,0,15.8,52408.18,0,18
2018/6/7,15.5,4.6,13.2,17454.64,0,9
2018/6/8,16.7,0,13,38208.48,0,13
2018/6/9,15.85,1.8,14.4,32871.55,0,4
2018/6/10,17.15,0,15.8,48916.02,0,7
2018/6/11,16.25,0,17.1,54537.35,0,19
2018/6/12,14.15,0.4,18.9,39377.99,0,9
2018/6/13,13.7,0.1,22,46697.42,0,16
2018/6/14,17,0.8,35.7,32905.45,0,13
2018/6/15,15.45,0.1,18.1,46903.6,0,12
2018/6/16,15.85,0.7,30.3,28015.37,0,6
2018/6/17,15.4,0.2,28,11562.14,0,2
2018/6/18,19.5,0.6,25.2,36282.73,0,13
2018/6/19,19.5,0,20.9,19293.53,0,8
2018/6/20,19.3,0.1,24.4,29093,0,14
2018/6/21,14.85,0,23.5,54946.71,0,11
2018/6/22,14.5,0,11.5,55046.53,0,14
2018/6/23,16.35,0,14.6,48815.52,0,4
2018/6/24,17.65,0,11.5,52895.04,0,7
2018/6/25,20,0,11,55005.71,0,11
2018/6/26,19.7,0,19.2,54981.99,0,17
2018/6/27,18.25,0,17.4,46137.04,0,14
2018/6/28,19.4,0,22.7,51408.71,0,15
2018/6/29,19.55,0,20.7,54880.86,0,11
2018/6/30,19.45,0,23.8,47645.59,0,9
2018/7/1,21.85,0,19.4,51805.79,0,5
2018/7/2,21.85,0,25.7,54492.2,0,14
2018/7/3,19.95,0,27,54597.79,0,19
2018/7/4,18.6,0.8,11.9,50961.6,0,16
2018/7/5,21.95,0.2,11.4,53440.58,0,18
2018/7/6,22.1,0,19.6,51702.55,0,11
2018/7/7,23.05,0,16.5,53823.91,0,10
2018/7/8,22.35,0,17.5,53944.92,0,8
2018/7/9,21.95,0.4,26.9,42554.56,0,16
2018/7/10,17.7,0,19.3,44726.7,0,17
2018/7/11,17.3,0.3,16,38175.93,0,16
2018/7/12,17.8,0.3,11.4,48535.86,0,11
2018/7/13,19.6,5.4,11.2,50744.75,0,20
2018/7/14,20.1,0.8,10.7,51751.43,0,8
2018/7/15,20.7,0,9.8,52959.09,0,6
2018/7/16,21.15,0,16.6,48593.37,0,13
2018/7/17,19.05,0.1,20.8,43900.95,0,12
2018/7/18,19.65,0,9.7,36970.98,0,11
2018/7/19,21.5,0,16.3,49374.04,0,9
2018/7/20,20.75,0.8,12.3,28422.84,0,4
2018/7/21,21.35,0,8.7,47933.97,0,10
2018/7/22,22.35,0,13.8,39569.11,0,9
2018/7/23,24.35,0,20.6,51583.55,0,11
2018/7/24,22.4,0.3,20.4,50970.71,0,12
2018/7/25,23.5,0,16.9,50735.05,0,11
2018/7/26,25.5,6,18.3,50400,0,8
2018/7/27,24.55,6.2,20.7,43200,0,10
2018/7/28,18.65,1.8,40.5,45136.39,0,12
2018/7/29,17.95,6.7,44.1,3600,0,0
2018/7/30,19.65,0.4,33.1,34241.49,0,6
2018/7/31,18.95,4.2,22.1,41431.8,0,9
2018/8/1,18.75,0,17.4,50420.72,0,4
2018/8/2,20.95,0,14.1,50340.18,0,8
2018/8/3,24.05,0,16.8,46605.07,0,7
2018/8/4,23.2,0,13.7,50123.43,0,14
2018/8/5,21.5,0,17.2,50043.41,0,10
2018/8/6,22.55,0,12.4,49952.28,0,13
2018/8/7,23.4,5.2,19.2,43985.47,0,17
2018/8/8,19.6,0.4,23.9,46391.12,0,13
2018/8/9,15.5,10.5,14.2,163.82,0,8
2018/8/10,14.7,5.5,27.3,40452.96,0,9
2018/8/11,14.8,0.1,19.5,31525.48,0,4
2018/8/12,18.55,6.6,25.7,5063.44,0,2
2018/8/13,19,1,17.5,41804.69,0,15
2018/8/14,18.35,0,18.9,30490.02,0,5
2018/8/15,19.5,0,23.8,21724.09,0,11
2018/8/16,16.15,9.4,29,9007.82,0,7
2018/8/17,15.55,0,22.1,33684.96,0,5
2018/8/18,17.75,0.1,21.9,15113.32,0,8
2018/8/19,21.35,0,30.3,30188.47,0,3
2018/8/20,20.2,1.4,16.3,34647.08,0,6
2018/8/21,21,0.1,12.4,34153.43,0,9
2018/8/22,19.45,0,15.3,24383.91,0,10
2018/8/23,18.6,1,22.7,21841.41,0,8
2018/8/24,14.45,3.9,27.8,37598.61,0,9
2018/8/25,13.3,1.1,19.1,45173.16,0,6
2018/8/26,14.1,12.9,32,0,0,3
2018/8/27,16.5,0,23.4,21868.91,0,4
2018/8/28,16.15,0,10.6,36062.26,0,7
2018/8/29,15.9,1.2,16.4,19889.02,0,10
2018/8/30,14.6,0,13.8,38966.82,0,13
2018/8/31,15.1,0.7,13,42704.83,0,7
2018/9/1,16.4,0,14.4,43587.76,0,4
2018/9/2,16.45,0,12.4,43429.49,0,7
2018/9/3,16.8,0,8.3,43200,0,9
2018/9/4,15.75,0,18,40328.73,0,11
2018/9/5,16.55,0,16.6,28430.27,0,5
2018/9/6,15.7,0.3,19.8,27794.7,0,9
2018/9/7,13.3,0,23.2,39572.15,0,18
2018/9/8,13.85,1.2,21.4,8630.43,0,1
2018/9/9,18.25,0.5,25.7,36491.29,0,3
2018/9/10,16.8,0,21.7,36786.92,0,11
2018/9/11,19.4,1.5,34.4,11560.09,0,11
2018/9/12,13.1,3.3,15.5,1554.79,0,14
2018/9/13,13.1,0,15.2,41215.93,0,10
2018/9/14,13.1,0,22.8,8548.41,0,7
2018/9/15,15.15,0,13.8,27946.79,0,6
2018/9/16,17.45,0,25.3,28551.29,0,2
2018/9/17,19.7,0,21.4,41271.76,0,16
2018/9/18,19.95,0,38.1,25033.56,0,11
2018/9/19,19.65,0.2,41.9,38729.56,0,14
2018/9/20,18.75,3,40.7,9633.87,0,11
2018/9/21,14.4,6.4,43.3,40343.39,0,8
2018/9/22,12,5.1,17.1,0,0,7
2018/9/23,10.2,13.3,25.2,14709.64,0,3
2018/9/24,9.45,0,11,39362.17,0,12
2018/9/25,10.75,0,14.5,38898.34,0,10
2018/9/26,12.9,0,14,38570.48,0,11
2018/9/27,13.95,0,14.3,38105.12,0,15
2018/9/28,11.3,0,23.8,29715.18,0,7
2018/9/29,10.5,0,10.3,37874.39,0,13
2018/9/30,9.9,0.1,17.8,19816.58,0,5
